id,customer_id,product_id,quantity,timestamp,payment_method
2674,474,481,4,2025-04-15T05:51:34.045327,Bank Transfer
2675,908,244,2,2025-08-26T12:51:17.435630,Bank Transfer
2676,319,298,4,2024-12-16T13:17:15.111926,PayPal
2677,769,419,2,2025-05-13T17:56:15.040508,Credit Card
2678,621,52,5,2024-11-11T06:17:13.707523,Bank Transfer
2679,218,78,3,2024-12-28T01:51:55.374929,PayPal
2680,975,62,2,2025-05-17T15:31:29.224936,Credit Card
2681,670,378,5,2025-09-04T08:56:49.236493,PayPal
2682,279,75,5,2025-02-25T08:26:54.143743,PayPal
2683,404,391,4,2024-10-30T06:28:17.295602,PayPal
2684,720,254,5,2025-01-02T15:35:09.922612,Credit Card
2685,88,314,3,2025-09-08T07:10:09.637202,Bank Transfer
2686,681,448,2,2025-09-07T22:59:52.707747,PayPal
2687,163,280,2,2025-05-25T11:21:25.905133,Bank Transfer
2688,941,492,2,2025-05-05T13:55:22.525094,Bank Transfer
2689,712,499,1,2025-08-06T15:08:14.407795,PayPal
2690,704,66,2,2025-06-28T10:26:13.894484,PayPal
2691,553,99,3,2025-08-01T16:13:18.695019,PayPal
2692,460,248,3,2025-06-23T11:00:01.304989,PayPal
2693,931,76,4,2025-09-07T16:07:57.982177,Credit Card
2694,423,306,1,2024-11-16T17:43:13.575160,Credit Card
2695,548,122,3,2025-04-30T23:09:14.901777,PayPal
2696,159,223,3,2025-10-22T14:14:35.251163,PayPal
2697,113,438,4,2025-04-23T06:06:00.446046,PayPal
2698,859,288,4,2024-12-29T09:47:53.404619,Bank Transfer
2699,537,197,4,2025-10-14T11:31:46.933343,Bank Transfer
2700,717,91,3,2025-04-03T08:21:01.442098,Bank Transfer
2701,183,400,1,2025-06-11T09:17:01.987010,Bank Transfer
2702,104,44,3,2025-01-10T17:23:46.471411,Credit Card
2703,322,277,4,2025-05-12T07:35:54.863011,Bank Transfer
2704,763,198,4,2025-06-18T19:55:09.165197,Bank Transfer
2705,683,141,4,2025-03-17T12:11:09.297698,Bank Transfer
2706,244,216,5,2024-12-12T02:35:41.088793,Credit Card
2707,415,412,2,2025-06-08T09:39:56.560054,PayPal
2708,998,8,5,2025-07-14T13:28:14.838449,Credit Card
2709,229,212,5,2025-08-25T18:45:41.751823,Credit Card
2710,808,42,4,2025-04-02T15:51:17.768420,Bank Transfer
2711,521,157,3,2025-08-14T21:35:58.495715,Credit Card
2712,642,190,3,2025-07-05T13:22:58.033508,PayPal
2713,384,46,5,2025-04-20T01:16:39.333958,Bank Transfer
2714,220,145,4,2025-09-26T03:21:10.487338,Credit Card
2715,362,266,4,2025-08-26T21:47:03.715851,Bank Transfer
2716,904,50,3,2025-04-18T15:58:20.663138,Credit Card
2717,393,98,1,2025-04-11T18:24:12.666501,Credit Card
2718,684,146,2,2024-11-25T10:55:17.352412,Bank Transfer
2719,654,170,1,2025-04-03T01:49:51.052249,PayPal
2720,626,351,2,2024-12-06T19:04:27.024610,Bank Transfer
2721,786,69,3,2024-12-19T08:16:52.695116,Credit Card
2722,647,372,5,2025-06-22T22:14:05.721991,Bank Transfer
2723,762,457,4,2024-11-19T01:25:27.103375,PayPal
2724,868,182,2,2024-12-02T01:33:34.295288,Bank Transfer
2725,473,2,1,2025-07-09T02:33:54.982789,Bank Transfer
2726,301,139,1,2025-07-22T11:26:28.827091,Credit Card
2727,555,130,5,2025-03-07T07:28:13.631084,Bank Transfer
2728,928,183,2,2025-04-09T20:15:31.055019,PayPal
2729,411,99,5,2025-02-20T14:05:22.797718,Bank Transfer
2730,739,320,4,2025-07-28T14:00:51.255732,PayPal
2731,331,490,1,2025-10-20T15:45:30.674100,PayPal
2732,579,113,1,2025-10-17T03:29:13.283624,Bank Transfer
2733,329,243,1,2025-08-07T14:11:52.124404,Bank Transfer
2734,794,54,5,2025-06-08T05:32:18.016794,Bank Transfer
2735,204,84,1,2025-01-28T19:22:56.751044,Bank Transfer
2736,11,480,2,2025-04-26T08:40:53.281866,PayPal
2737,217,94,5,2025-10-12T11:50:05.313516,Credit Card
2738,298,75,5,2025-06-28T07:16:57.390041,Credit Card
2739,211,59,4,2025-09-10T12:19:14.223674,Credit Card
2740,880,39,5,2025-08-20T11:58:08.872952,PayPal
2741,326,236,4,2025-01-01T23:29:12.844134,Credit Card
2742,234,369,4,2025-02-11T03:14:35.389570,Credit Card
2743,125,198,1,2025-10-23T08:35:06.948554,Credit Card
2744,388,152,3,2025-08-12T23:47:32.761345,Bank Transfer
2745,71,33,1,2025-02-18T21:45:47.542727,Credit Card
2746,736,93,4,2025-07-09T08:18:48.246142,Bank Transfer
2747,407,370,1,2025-05-23T21:05:53.901150,Bank Transfer
2748,315,180,5,2025-10-14T05:23:26.504938,PayPal
2749,377,260,2,2025-05-06T14:56:35.238181,PayPal
2750,217,405,5,2025-09-10T18:45:03.727491,PayPal
2751,996,306,5,2025-04-16T12:31:02.880470,Credit Card
2752,971,166,4,2024-11-14T09:44:16.164539,PayPal
2753,486,378,5,2024-12-01T03:42:08.129887,Credit Card
2754,447,362,4,2025-10-15T10:42:03.936373,Bank Transfer
2755,615,363,4,2025-09-07T14:25:15.440262,Credit Card
2756,84,416,2,2025-07-16T11:32:08.116547,PayPal
2757,975,122,5,2024-11-11T22:07:11.335396,Credit Card
2758,650,424,5,2025-10-19T11:18:03.468062,Credit Card
2759,12,171,1,2024-12-05T07:55:00.806605,Credit Card
2760,627,475,3,2025-05-14T18:08:22.777475,PayPal
2761,864,149,4,2025-05-12T03:56:40.979906,PayPal
2762,47,238,2,2025-10-17T12:10:07.260741,PayPal
2763,670,422,1,2025-03-07T12:27:55.815302,Credit Card
2764,737,137,5,2025-09-26T01:04:02.823563,Credit Card
2765,567,298,4,2025-06-10T03:16:17.199340,Credit Card
2766,958,321,5,2025-08-23T05:47:29.757855,Bank Transfer
2767,331,370,2,2025-04-26T19:25:23.493643,Bank Transfer
2768,60,253,5,2024-11-08T20:58:23.373852,Credit Card
2769,403,152,5,2025-07-17T12:00:07.727319,Credit Card
2770,828,446,2,2025-05-25T01:39:24.328927,Bank Transfer
2771,151,84,2,2024-11-23T19:40:55.334592,Credit Card
2772,377,303,2,2025-07-17T21:22:22.506273,Credit Card
2773,961,473,4,2025-08-02T08:32:49.597886,Bank Transfer
2774,296,117,2,2025-07-22T08:23:35.473176,Bank Transfer
2775,311,397,2,2025-08-01T10:08:10.359476,Credit Card
2776,564,206,1,2025-03-14T16:55:39.010575,PayPal
2777,756,469,4,2025-07-29T22:29:39.251184,Bank Transfer
2778,251,299,2,2025-05-29T15:12:21.233761,Credit Card
2779,370,110,4,2024-12-29T20:59:56.280899,Credit Card
2780,680,405,4,2025-02-22T04:09:49.682875,Credit Card
2781,164,350,3,2025-10-07T20:52:59.940108,PayPal
2782,274,247,2,2025-03-22T13:23:06.651223,Bank Transfer
2783,553,90,4,2025-09-02T01:55:42.765689,Credit Card
2784,448,228,5,2025-05-08T19:57:48.303405,PayPal
2785,49,356,3,2024-12-18T16:42:07.675247,PayPal
2786,772,254,2,2025-07-06T06:06:35.360222,Bank Transfer
2787,735,262,5,2025-03-15T20:36:55.175371,PayPal
2788,997,368,3,2025-03-12T08:01:04.552258,PayPal
2789,473,39,1,2024-12-19T08:29:08.883055,Bank Transfer
2790,174,209,1,2025-08-30T08:49:07.477649,Bank Transfer
2791,266,36,4,2025-09-05T08:09:58.225930,PayPal
2792,946,33,3,2025-09-13T11:19:33.833967,PayPal
2793,418,365,3,2024-11-06T23:46:25.907543,Credit Card
2794,875,89,3,2025-09-15T03:00:52.051662,PayPal
2795,86,309,3,2025-10-20T06:54:36.323326,PayPal
2796,750,112,3,2024-12-17T12:13:47.957011,Bank Transfer
2797,944,23,3,2025-06-16T05:08:13.139837,PayPal
2798,174,341,3,2025-03-19T06:41:22.884784,Bank Transfer
2799,373,56,1,2025-04-01T07:09:52.954578,PayPal
2800,960,494,5,2025-03-13T15:44:36.241904,PayPal
2801,911,471,1,2025-06-28T16:04:28.684137,PayPal
2802,249,96,1,2025-04-25T03:05:24.303950,PayPal
2803,89,454,4,2025-03-02T09:29:37.118527,Bank Transfer
2804,494,158,2,2024-12-01T03:11:03.364522,Bank Transfer
2805,39,463,5,2025-08-06T08:01:45.683397,PayPal
2806,637,170,5,2025-01-23T00:54:21.404140,Credit Card
2807,919,55,5,2024-11-28T03:58:13.945200,Credit Card
2808,854,314,5,2025-03-10T04:32:15.883372,Credit Card
2809,174,450,5,2025-01-26T02:29:38.871158,Bank Transfer
2810,326,377,3,2025-08-22T15:24:46.726430,Credit Card
2811,176,254,4,2025-04-12T20:40:13.234155,PayPal
2812,891,75,5,2025-01-25T03:48:34.554468,Credit Card
2813,699,55,5,2025-01-20T00:37:08.219656,Bank Transfer
2814,503,150,3,2024-11-19T07:46:32.413583,Credit Card
2815,956,499,1,2025-05-12T10:05:26.042581,PayPal
2816,935,307,2,2025-05-17T06:14:36.650107,Credit Card
2817,512,11,3,2025-08-11T19:17:27.547252,Bank Transfer
2818,804,271,2,2025-06-04T00:32:33.949341,Credit Card
2819,973,473,3,2025-07-20T19:10:45.515696,Credit Card
2820,192,66,4,2024-12-07T06:32:17.845649,PayPal
2821,216,494,1,2025-02-24T17:13:43.476924,Bank Transfer
2822,553,410,1,2025-05-24T07:31:39.986471,Bank Transfer
2823,680,96,1,2025-10-20T14:16:37.396797,PayPal
2824,524,122,4,2025-06-20T23:15:19.240891,PayPal
2825,733,405,1,2025-09-02T04:52:36.408289,Bank Transfer
2826,879,166,5,2025-08-03T21:21:22.090196,Bank Transfer
2827,142,25,1,2025-01-03T18:01:12.783208,PayPal
2828,334,44,3,2025-05-03T00:36:11.317739,Bank Transfer
2829,749,397,4,2025-05-24T11:40:00.206741,Credit Card
2830,295,252,5,2025-01-30T23:21:08.945994,Credit Card
2831,713,97,1,2025-01-31T20:40:13.794996,Bank Transfer
2832,347,88,4,2025-08-25T00:46:51.675539,Bank Transfer
2833,821,43,1,2025-05-09T01:55:32.168506,Bank Transfer
2834,246,321,5,2024-12-24T11:27:18.564138,Credit Card
2835,815,225,5,2024-12-30T20:07:16.686212,PayPal
2836,393,368,2,2025-08-04T20:14:39.366359,Credit Card
2837,508,186,3,2025-04-06T15:29:50.166638,PayPal
2838,237,468,4,2025-04-13T21:37:00.883489,Credit Card
2839,949,380,1,2025-05-28T02:39:09.289928,PayPal
2840,42,165,2,2025-10-05T20:41:24.024177,PayPal
2841,729,135,1,2025-06-25T01:30:46.268452,Credit Card
2842,137,172,4,2025-10-02T22:03:11.933931,Bank Transfer
2843,309,50,3,2025-03-24T06:11:00.715226,PayPal
2844,797,124,2,2024-11-08T15:11:25.675659,PayPal
2845,36,103,2,2024-10-24T20:08:46.746960,Bank Transfer
2846,853,188,1,2025-08-08T11:13:22.832208,Bank Transfer
2847,864,43,1,2025-04-05T14:07:45.126302,PayPal
2848,296,248,1,2025-07-30T00:19:39.205522,Bank Transfer
2849,983,471,1,2024-11-25T01:52:33.218404,PayPal
2850,927,135,1,2025-02-26T00:34:39.347151,Bank Transfer
2851,749,230,5,2025-10-02T20:55:45.553664,Credit Card
2852,187,384,4,2025-03-16T03:21:28.657341,Bank Transfer
2853,281,359,5,2025-02-10T16:20:54.868702,PayPal
2854,517,248,5,2025-03-06T20:24:09.269948,Credit Card
2855,778,372,5,2025-02-26T00:54:43.914821,PayPal
2856,536,56,2,2024-11-30T10:02:58.786679,Bank Transfer
2857,535,45,2,2025-03-15T19:11:59.427979,Bank Transfer
2858,202,342,1,2025-09-23T05:41:01.662209,Bank Transfer
2859,696,85,4,2025-07-08T10:25:14.426569,Bank Transfer
2860,396,205,3,2025-05-14T06:53:39.219891,PayPal
2861,44,39,1,2025-07-01T15:15:17.965428,Bank Transfer
2862,963,243,3,2025-01-20T23:11:19.922632,Bank Transfer
2863,137,181,1,2025-01-10T01:34:58.756238,Credit Card
2864,884,411,4,2025-10-17T21:05:07.532853,Credit Card
2865,908,250,4,2025-07-30T20:32:40.315486,Credit Card
2866,506,364,4,2025-06-02T15:44:18.702177,PayPal
2867,127,470,5,2024-12-15T15:45:48.444525,Bank Transfer
2868,925,227,1,2025-03-04T09:53:31.637079,Bank Transfer
2869,335,411,2,2025-03-29T08:26:21.433007,Bank Transfer
2870,102,260,1,2025-06-12T09:56:50.508951,PayPal
2871,157,339,5,2024-12-17T04:26:17.774853,Bank Transfer
2872,558,162,3,2025-04-23T13:22:57.141118,PayPal
2873,804,310,2,2025-01-19T22:58:44.416337,Credit Card
2874,991,497,4,2025-05-19T01:54:50.213188,Bank Transfer
2875,832,260,2,2025-09-26T01:45:56.020774,Bank Transfer
2876,778,3,1,2025-05-09T01:06:41.648180,Credit Card
2877,933,115,3,2025-03-20T21:45:39.098284,Bank Transfer
2878,540,117,2,2025-08-06T20:18:51.603395,PayPal
2879,266,500,5,2025-08-31T07:17:35.953902,Bank Transfer
2880,490,270,4,2025-05-10T11:31:01.899882,Credit Card
2881,517,193,4,2024-11-02T21:50:20.492500,PayPal
2882,100,173,1,2025-03-29T09:46:32.539106,Bank Transfer
2883,850,207,3,2025-09-24T18:51:11.947028,PayPal
2884,712,332,2,2024-12-09T22:38:53.788469,PayPal
2885,974,390,2,2024-12-16T12:01:32.683386,Bank Transfer
2886,833,421,4,2025-08-25T07:59:24.795934,PayPal
2887,186,65,1,2025-10-10T10:49:21.629568,Credit Card
2888,598,500,4,2025-06-15T07:20:33.687604,Credit Card
2889,757,337,2,2025-01-02T01:24:08.102268,Bank Transfer
2890,830,360,5,2024-12-07T08:18:30.130052,Credit Card
2891,948,108,3,2024-12-23T14:02:15.371666,Bank Transfer
2892,980,444,4,2025-05-03T15:30:15.697803,Bank Transfer
2893,261,228,5,2025-02-10T01:51:32.790370,Credit Card
2894,144,147,5,2025-04-20T07:27:42.627469,Bank Transfer
2895,64,200,1,2025-06-10T05:11:43.918704,Credit Card
2896,34,439,2,2025-02-14T10:45:12.569613,Credit Card
2897,841,31,3,2025-07-22T01:26:16.226567,Bank Transfer
2898,288,326,1,2024-11-17T08:55:05.710042,Bank Transfer
2899,728,269,4,2025-05-31T01:44:45.170763,PayPal
2900,716,21,1,2025-05-20T17:02:32.228153,PayPal
2901,818,359,5,2025-08-18T12:13:58.102529,PayPal
2902,441,116,4,2025-05-11T15:03:05.339070,Credit Card
2903,963,75,4,2025-02-01T11:15:27.549525,Bank Transfer
2904,721,236,5,2025-03-03T02:45:40.570245,Credit Card
2905,726,368,5,2025-08-20T23:52:21.373719,Credit Card
2906,947,138,5,2025-03-10T04:06:04.944814,Credit Card
2907,28,29,2,2025-03-27T11:26:08.441767,PayPal
2908,460,263,1,2025-09-30T19:12:19.558813,Credit Card
2909,734,244,1,2025-04-09T18:53:35.600333,Credit Card
2910,483,76,2,2025-03-28T14:34:23.055496,PayPal
2911,595,180,3,2025-02-05T15:00:36.798286,Credit Card
2912,532,347,1,2025-07-03T08:52:35.753714,Bank Transfer
2913,850,74,4,2025-08-06T18:07:11.098263,PayPal
2914,115,169,2,2025-09-06T23:15:16.440070,Bank Transfer
2915,880,342,4,2025-02-03T18:48:53.916208,Bank Transfer
2916,69,88,3,2025-03-30T17:59:59.730361,Bank Transfer
2917,204,483,4,2025-01-01T20:22:47.926708,PayPal
2918,514,120,2,2024-12-02T08:31:54.612142,PayPal
2919,408,431,3,2025-07-04T05:31:57.643465,Credit Card
2920,574,247,1,2025-04-05T23:42:05.944586,Bank Transfer
2921,224,302,4,2025-03-29T14:23:45.239100,Bank Transfer
2922,844,53,2,2025-07-04T10:15:37.039489,Bank Transfer
2923,561,157,5,2024-12-10T06:05:18.827300,Credit Card
2924,721,388,5,2025-07-02T07:12:30.940848,Credit Card
2925,722,186,4,2024-10-29T10:30:32.834140,PayPal
2926,614,159,2,2025-05-01T16:50:34.694511,Bank Transfer
2927,981,58,5,2025-02-15T00:33:17.813174,Credit Card
2928,171,496,3,2024-11-26T15:30:57.052966,Bank Transfer
2929,253,310,4,2025-01-06T20:41:41.768995,Bank Transfer
2930,479,440,5,2025-03-09T14:16:48.140522,PayPal
2931,494,9,1,2024-11-14T17:12:01.217740,Bank Transfer
2932,432,39,4,2025-04-02T12:48:47.731737,PayPal
2933,890,369,4,2025-03-22T23:41:35.298906,PayPal
2934,583,412,4,2024-11-29T10:31:01.829855,Bank Transfer
2935,451,395,3,2025-09-23T18:09:29.556690,Bank Transfer
2936,712,188,4,2025-04-18T05:10:02.673548,Credit Card
2937,368,292,1,2025-07-30T12:20:44.505352,Bank Transfer
2938,196,405,2,2025-05-02T11:33:37.889601,Bank Transfer
2939,338,448,1,2025-06-16T04:05:53.196149,Credit Card
2940,644,454,2,2024-11-16T00:26:46.992910,Bank Transfer
2941,767,117,2,2025-05-14T01:34:13.271985,PayPal
2942,282,24,4,2025-02-23T18:35:11.472451,Bank Transfer
2943,84,120,2,2025-08-23T09:47:10.677990,Bank Transfer
2944,71,197,4,2024-11-21T07:02:51.052412,Bank Transfer
2945,818,185,3,2025-05-24T21:32:36.859172,Bank Transfer
2946,532,342,4,2025-03-15T15:09:16.750304,Credit Card
2947,142,289,3,2025-07-25T21:38:35.999385,Credit Card
2948,668,174,2,2024-11-30T08:22:07.767643,Bank Transfer
2949,415,403,4,2025-10-19T17:07:43.251191,PayPal
2950,913,295,3,2025-03-17T07:59:00.778146,Credit Card
2951,749,22,5,2025-01-25T00:25:27.331322,Credit Card
2952,827,59,4,2025-07-16T12:01:10.225784,Bank Transfer
2953,977,443,4,2025-06-13T12:07:25.520899,Bank Transfer
2954,195,435,1,2025-04-14T21:06:33.988137,Credit Card
2955,821,379,1,2025-01-17T14:10:24.603318,PayPal
2956,711,368,1,2024-11-19T10:30:05.788092,PayPal
2957,275,462,3,2025-02-23T09:09:34.612177,Bank Transfer
2958,101,274,3,2025-07-01T04:52:25.894634,Credit Card
2959,843,315,5,2025-05-27T10:20:00.011825,Credit Card
2960,900,363,2,2025-09-08T09:05:38.384896,PayPal
2961,780,417,1,2024-10-28T06:06:10.058877,Bank Transfer
2962,938,220,5,2024-11-04T14:33:41.123713,Credit Card
2963,748,338,2,2025-02-14T23:05:06.908517,PayPal
2964,693,221,5,2025-02-24T01:44:29.136079,Credit Card
2965,463,280,3,2025-02-05T21:51:29.134323,Credit Card
2966,647,222,1,2024-11-22T00:03:39.217287,Bank Transfer
2967,833,250,1,2025-09-03T00:05:01.416588,Bank Transfer
2968,821,88,4,2024-12-30T15:10:26.375999,Credit Card
2969,501,27,1,2025-04-11T17:07:02.405016,PayPal
2970,641,248,3,2024-12-13T06:47:42.668107,Credit Card
2971,291,317,2,2025-02-21T01:01:24.521669,PayPal
2972,934,331,5,2025-03-27T11:49:17.589561,Bank Transfer
2973,233,451,2,2024-12-13T23:51:42.935941,Bank Transfer
2974,193,122,5,2025-03-19T13:29:56.683314,Credit Card
2975,648,366,2,2025-03-04T00:38:35.222008,Bank Transfer
2976,951,143,5,2025-01-23T13:04:21.209748,Bank Transfer
2977,192,54,4,2025-01-27T09:23:05.807307,Bank Transfer
2978,161,320,5,2025-02-05T13:29:57.753342,PayPal
2979,139,401,2,2025-07-19T16:58:21.972646,Credit Card
2980,445,186,4,2025-09-28T11:25:45.799303,Bank Transfer
2981,541,361,4,2025-08-22T18:06:00.398183,Credit Card
2982,253,152,5,2025-03-23T14:58:47.690182,Credit Card
2983,561,295,5,2025-01-20T18:29:37.440031,Bank Transfer
2984,204,146,1,2024-11-21T05:24:56.440812,PayPal
2985,901,19,3,2025-02-11T10:19:02.903743,Credit Card
2986,542,260,5,2025-07-16T23:37:01.438189,Bank Transfer
2987,799,262,2,2025-09-23T13:48:18.553520,Credit Card
2988,579,100,1,2024-11-07T05:28:45.433276,Bank Transfer
2989,457,423,1,2024-11-15T11:11:41.687904,Credit Card
2990,808,44,4,2024-10-26T10:30:21.392412,Bank Transfer
2991,926,402,4,2024-10-26T18:04:35.423694,PayPal
2992,671,494,4,2025-03-07T19:50:38.395141,PayPal
2993,956,183,2,2025-05-04T08:50:54.580343,Credit Card
2994,455,229,4,2025-03-15T00:55:32.147292,Credit Card
2995,236,177,3,2025-10-23T08:03:15.156364,Credit Card
2996,538,241,3,2025-02-02T22:43:38.219144,Bank Transfer
2997,885,31,5,2025-08-06T05:27:26.550797,Credit Card
2998,649,283,4,2025-02-08T16:05:24.542340,Credit Card
2999,970,43,4,2025-07-13T21:48:17.440892,Bank Transfer
3000,122,278,1,2025-08-14T08:07:58.334158,PayPal
3001,459,240,3,2025-04-02T07:24:52.638231,Credit Card
3002,277,128,1,2025-08-07T10:15:49.887833,Bank Transfer
3003,518,81,4,2025-10-15T12:56:57.890908,Credit Card
3004,746,133,4,2024-12-29T15:06:28.025712,PayPal
3005,344,22,2,2025-07-21T06:41:32.881784,PayPal
3006,996,186,5,2025-10-07T22:00:59.586675,Bank Transfer
3007,102,271,3,2024-12-10T17:26:19.710843,PayPal
3008,927,63,1,2024-12-19T06:31:38.337485,PayPal
3009,23,132,5,2024-11-30T13:56:57.931437,PayPal
3010,471,142,5,2024-12-13T12:05:39.399292,Bank Transfer
3011,60,343,4,2025-09-23T19:02:11.133961,PayPal
3012,645,344,1,2025-01-14T13:34:13.694185,Credit Card
3013,256,465,1,2025-10-03T04:24:35.748729,PayPal
3014,504,317,3,2025-04-08T05:44:02.708888,Bank Transfer
3015,166,366,3,2025-04-29T09:54:53.243462,PayPal
3016,392,450,2,2025-06-13T04:38:28.290795,Credit Card
3017,733,298,4,2025-04-11T06:10:41.785629,Bank Transfer
3018,497,330,5,2025-10-09T02:58:35.407205,PayPal
3019,89,114,5,2025-04-15T19:25:35.485082,PayPal
3020,757,198,3,2025-04-11T03:53:29.641336,Bank Transfer
3021,456,334,4,2025-09-01T01:26:50.435138,Credit Card
3022,788,168,5,2025-07-31T09:40:42.485394,PayPal
3023,713,425,4,2024-12-25T11:48:41.238826,PayPal
3024,8,56,4,2025-10-15T09:39:55.862316,Credit Card
3025,851,30,5,2025-02-08T04:42:47.276759,Credit Card
3026,143,46,3,2025-04-30T12:30:33.486511,Credit Card
3027,527,308,2,2025-01-10T20:45:45.164824,Bank Transfer
3028,787,232,2,2025-07-18T21:35:40.386579,Credit Card
3029,590,47,3,2024-10-29T06:59:09.748117,Bank Transfer
3030,612,7,3,2025-03-03T18:42:22.207873,Bank Transfer
3031,220,223,4,2024-11-14T19:10:22.800278,Credit Card
3032,45,286,2,2025-04-19T18:25:58.549725,Credit Card
3033,598,235,1,2025-01-07T05:22:03.838631,Credit Card
3034,78,269,1,2025-08-07T05:42:44.149159,PayPal
3035,905,305,2,2025-09-08T15:28:51.216275,Bank Transfer
3036,926,89,1,2025-03-19T22:20:09.846941,PayPal
3037,702,323,3,2025-08-07T16:45:49.373310,PayPal
3038,433,480,4,2025-01-12T08:02:13.028351,PayPal
3039,214,404,5,2025-09-12T18:15:30.137331,Bank Transfer
3040,463,241,3,2025-10-20T06:14:27.234662,PayPal
3041,257,436,4,2025-09-10T09:14:15.832640,PayPal
3042,79,125,4,2025-01-03T00:50:07.920071,PayPal
3043,203,168,2,2025-02-21T23:47:52.345092,PayPal
3044,403,480,3,2025-06-22T17:01:44.739844,Bank Transfer
3045,924,200,4,2025-10-22T12:06:00.814841,Credit Card
3046,800,386,2,2025-07-29T13:05:07.833912,Bank Transfer
3047,706,157,5,2025-08-17T23:47:27.911901,Credit Card
3048,559,344,2,2025-04-26T19:17:08.530026,PayPal
3049,804,308,2,2025-01-28T03:02:39.584803,Credit Card
3050,217,192,3,2024-12-04T09:26:03.611585,Credit Card
3051,707,388,5,2025-08-13T10:09:15.064749,Bank Transfer
3052,836,408,2,2025-09-11T05:52:43.270640,Bank Transfer
3053,143,472,5,2025-01-10T05:05:02.107466,PayPal
3054,661,365,3,2025-10-24T05:28:48.109169,Credit Card
3055,492,312,3,2025-02-02T10:52:26.301081,Credit Card
3056,643,84,2,2025-02-05T14:52:07.388303,Bank Transfer
3057,355,56,1,2024-12-14T16:27:40.310612,PayPal
3058,780,296,4,2025-01-09T20:37:18.511575,Credit Card
3059,783,61,3,2024-11-15T03:27:12.840851,PayPal
3060,293,346,4,2025-05-24T03:55:56.404676,Bank Transfer
3061,411,423,2,2025-06-23T11:52:12.046641,PayPal
3062,546,249,2,2025-03-07T11:38:55.322408,Bank Transfer
3063,586,163,2,2025-06-27T01:28:46.557233,PayPal
3064,291,150,4,2025-05-14T19:55:52.192214,Bank Transfer
3065,360,446,5,2025-05-31T08:14:52.194313,Bank Transfer
3066,226,125,2,2025-04-16T02:30:56.829813,Bank Transfer
3067,168,95,1,2024-12-25T01:47:36.893831,Bank Transfer
3068,646,34,2,2025-09-06T23:34:16.176085,Bank Transfer
3069,228,176,2,2025-02-15T16:41:42.851702,PayPal
3070,797,193,5,2025-09-19T12:14:20.936300,Bank Transfer
3071,720,154,2,2025-04-18T22:47:53.734509,Credit Card
3072,807,163,2,2025-04-18T10:30:54.934222,Bank Transfer
3073,971,343,3,2025-04-19T08:11:30.089697,PayPal
3074,319,398,5,2025-09-26T08:36:09.633166,PayPal
3075,164,343,2,2025-10-19T16:18:42.968874,Credit Card
3076,400,57,4,2025-07-24T07:07:49.393165,Bank Transfer
3077,736,123,5,2025-01-03T02:30:34.459697,Bank Transfer
3078,317,277,4,2025-04-20T17:57:58.710713,Bank Transfer
3079,734,327,3,2025-09-12T06:19:05.626390,Bank Transfer
3080,246,293,3,2025-06-24T11:17:29.650639,Bank Transfer
3081,520,23,5,2025-01-12T15:41:29.226997,Bank Transfer
3082,397,452,1,2024-12-17T23:54:59.293303,PayPal
3083,923,368,4,2025-09-19T22:09:47.091483,PayPal
3084,718,99,3,2025-02-08T07:35:05.866290,Bank Transfer
3085,574,437,3,2025-10-21T19:00:42.132308,Bank Transfer
3086,905,18,3,2025-07-30T02:05:45.499123,Credit Card
3087,963,179,5,2025-01-03T06:26:19.505005,Credit Card
3088,598,216,1,2025-04-11T06:58:20.611273,Credit Card
3089,456,9,2,2025-10-12T19:34:24.635339,PayPal
3090,279,179,5,2025-06-29T03:39:26.633990,Credit Card
3091,972,116,4,2025-04-29T21:48:13.466686,Credit Card
3092,522,110,5,2025-09-01T15:08:15.493550,Bank Transfer
3093,724,63,2,2024-11-20T08:59:39.023454,PayPal
3094,838,401,2,2025-06-07T15:38:28.715611,PayPal
3095,517,149,2,2024-10-25T03:22:58.781073,PayPal
3096,328,333,4,2024-11-24T16:54:32.161063,PayPal
3097,191,458,5,2025-10-11T02:40:24.563702,Credit Card
3098,77,305,4,2025-07-09T15:48:08.218282,Credit Card
3099,941,108,2,2025-10-08T23:46:30.916286,Credit Card
3100,381,179,3,2025-08-02T16:25:46.345567,Bank Transfer
3101,615,304,3,2025-05-13T06:48:25.032749,Credit Card
3102,511,89,1,2025-01-10T11:07:19.259835,Bank Transfer
3103,640,465,2,2025-02-21T12:47:54.481319,Bank Transfer
3104,4,36,4,2024-12-03T07:14:02.176767,Credit Card
3105,950,405,1,2025-09-02T03:01:47.248621,PayPal
3106,572,77,5,2025-09-02T21:57:17.453445,Credit Card
3107,719,7,3,2025-10-20T13:02:45.150246,Bank Transfer
3108,762,451,5,2025-10-02T15:44:13.125788,PayPal
3109,734,349,2,2025-09-01T20:49:21.861462,PayPal
3110,84,495,4,2025-08-31T01:34:27.182960,Credit Card
3111,339,205,1,2024-11-08T13:00:43.497272,Bank Transfer
3112,418,268,5,2025-09-04T18:31:47.538040,PayPal
3113,297,269,2,2025-06-03T12:57:00.886532,Bank Transfer
3114,5,25,3,2025-03-30T10:48:26.440662,Bank Transfer
3115,85,38,1,2025-03-15T03:01:16.318546,Bank Transfer
3116,679,342,1,2025-03-01T14:49:18.690622,Bank Transfer
3117,391,174,2,2025-02-04T04:40:00.620382,Bank Transfer
